GridRef,Alias,TopLat,BottomLat,LeftLon,RightLon,ZoneCount
10T1H3S4Q,10T03.4,47,46,-121,-120,84
10T1H4S2Q,10T04.2,46,45,-125,-124,1
10T1H4S4Q,10T04.4,45,44,-125,-124,38
10T1H5S1Q,10T05.1,46,45,-124,-123,136
10T1H5S2Q,10T05.2,46,45,-123,-122,406
10T1H5S3Q,10T05.3,45,44,-124,-123,125
10T1H5S4Q,10T05.4,45,44,-123,-122,77
10T1H6S1Q,10T06.1,46,45,-122,-121,97
10T1H6S2Q,10T06.2,46,45,-121,-120,51
10T1H6S3Q,10T06.3,45,44,-122,-121,27
10T1H6S4Q,10T06.4,45,44,-121,-120,13
10T2H1S2Q,10T07.2,44,43,-125,-124,66
10T2H1S4Q,10T07.4,43,42,-125,-124,21
10T2H2S1Q,10T08.1,44,43,-124,-123,80
10T2H2S2Q,10T08.2,44,43,-123,-122,22
10T2H2S3Q,10T08.3,43,42,-124,-123,62
10T2H2S4Q,10T08.4,43,42,-123,-122,39
10T2H3S1Q,10T09.1,44,43,-122,-121,13
10T2H3S2Q,10T09.2,44,43,-121,-120,4
10T2H3S3Q,10T09.3,43,42,-122,-121,36
10T2H3S4Q,10T09.4,43,42,-121,-120,8
10T2H4S2Q,10T10.2,42,41,-125,-124,25
10T2H4S4Q,10T10.4,41,40,-125,-124,77
10T2H5S1Q,10T11.1,42,41,-124,-123,35
10T2H5S2Q,10T11.2,42,41,-123,-122,87
10T2H5S3Q,10T11.3,41,40,-124,-123,91
10T2H5S4Q,10T11.4,41,40,-123,-122,121
10T2H6S1Q,10T12.1,42,41,-122,-121,66
10T2H6S2Q,10T12.2,42,41,-121,-120,48
10T2H6S3Q,10T12.3,41,40,-122,-121,110
10T2H6S4Q,10T12.4,41,40,-121,-120,47
10U1H1S1Q,10U01.1,56,55,-126,-125,2
10U1H1S2Q,10U01.2,56,55,-125,-124,2
10U1H1S3Q,10U01.3,55,54,-126,-125,3
10U1H1S4Q,10U01.4,55,54,-125,-124,9
10U1H2S1Q,10U02.1,56,55,-124,-123,1
10U1H2S2Q,10U02.2,56,55,-123,-122,4
10U1H2S3Q,10U02.3,55,54,-124,-123,1
10U1H2S4Q,10U02.4,55,54,-123,-122,6
10U1H3S1Q,10U03.1,56,55,-122,-121,3
10U1H3S2Q,10U03.2,56,55,-121,-120,19
10U1H4S1Q,10U04.1,54,53,-126,-125,6
10U1H4S2Q,10U04.2,54,53,-125,-124,2
10U1H4S3Q,10U04.3,53,52,-126,-125,4
10U1H5S1Q,10U05.1,54,53,-124,-123,8
10U1H5S2Q,10U05.2,54,53,-123,-122,12
10U1H5S3Q,10U05.3,53,52,-124,-123,2
10U1H5S4Q,10U05.4,53,52,-123,-122,5
10U1H6S1Q,10U06.1,54,53,-122,-121,7
10U1H6S2Q,10U06.2,54,53,-121,-120,4
10U1H6S3Q,10U06.3,53,52,-122,-121,7
10U2H1S2Q,10U07.2,52,51,-125,-124,2
10U2H1S3Q,10U07.3,51,50,-126,-125,22
10U2H1S4Q,10U07.4,51,50,-125,-124,10
10U2H2S1Q,10U08.1,52,51,-124,-123,4
10U2H2S2Q,10U08.2,52,51,-123,-122,1
10U2H2S3Q,10U08.3,51,50,-124,-123,2
10U2H2S4Q,10U08.4,51,50,-123,-122,18
10U2H3S1Q,10U09.1,52,51,-122,-121,17
10U2H3S2Q,10U09.2,52,51,-121,-120,12
10U2H3S3Q,10U09.3,51,50,-122,-121,14
10U2H3S4Q,10U09.4,51,50,-121,-120,12
10U2H4S1Q,10U10.1,50,49,-126,-125,6
10U2H4S2Q,10U10.2,50,49,-125,-124,17
10U2H4S3Q,10U10.3,49,48,-126,-125,5
10U2H4S4Q,10U10.4,49,48,-125,-124,17
10U2H5S1Q,10U11.1,50,49,-124,-123,51
10U2H5S2Q,10U11.2,50,49,-123,-122,32
10U2H5S3Q,10U11.3,49,48,-124,-123,83
10U2H5S4Q,10U11.4,49,48,-123,-122,304
10U2H6S1Q,10U12.1,50,49,-122,-121,20
10U2H6S2Q,10U12.2,50,49,-121,-120,7
10U2H6S3Q,10U12.3,49,48,-122,-121,41
10U2H6S4Q,10U12.4,49,48,-121,-120,14
10V1H2S1Q,10V02.1,64,63,-124,-123,1
10V1H2S3Q,10V02.3,63,62,-124,-123,1
10V1H5S3Q,10V05.3,61,60,-124,-123,2
10V1H6S1Q,10V06.1,62,61,-122,-121,2
10V1H6S2Q,10V06.2,62,61,-121,-120,1
10V2H1S2Q,10V07.2,60,59,-125,-124,1
10V2H1S3Q,10V07.3,59,58,-126,-125,3
10V2H1S4Q,10V07.4,59,58,-125,-124,1
10V2H2S2Q,10V08.2,60,59,-123,-122,1
10V2H2S3Q,10V08.3,59,58,-124,-123,1
10V2H2S4Q,10V08.4,59,58,-123,-122,3
10V2H3S3Q,10V09.3,59,58,-122,-121,1
10V2H4S3Q,10V10.3,57,56,-126,-125,1
10V2H4S4Q,10V10.4,57,56,-125,-124,1
10V2H5S2Q,10V11.2,58,57,-123,-122,3
10V2H5S4Q,10V11.4,57,56,-123,-122,12
10V2H6S3Q,10V12.3,57,56,-122,-121,6
10V2H6S4Q,10V12.4,57,56,-121,-120,9
10W1H1S1Q,10W01.1,72,71,-126,-125,1
10W1H1S4Q,10W01.4,71,70,-125,-124,1
10W1H4S2Q,10W04.2,70,69,-125,-124,2
10W2H4S3Q,10W10.3,65,64,-126,-125,2
10W2H5S1Q,10W11.1,66,65,-124,-123,2
11R1H2S2Q,11R02.2,32,31,-117,-116,158
11R1H2S4Q,11R02.4,31,30,-117,-116,22
11R1H3S1Q,11R03.1,32,31,-116,-115,78
11R1H3S2Q,11R03.2,32,31,-115,-114,14
11R1H3S3Q,11R03.3,31,30,-116,-115,83
11R1H3S4Q,11R03.4,31,30,-115,-114,20
11R1H6S1Q,11R06.1,30,29,-116,-115,18
11R1H6S2Q,11R06.2,30,29,-115,-114,41
11R1H6S3Q,11R06.3,29,28,-116,-115,2
11R1H6S4Q,11R06.4,29,28,-115,-114,16
11R2H3S1Q,11R09.1,28,27,-116,-115,3
11R2H3S2Q,11R09.2,28,27,-115,-114,28
11S1H1S1Q,11S01.1,40,39,-120,-119,101
11S1H1S2Q,11S01.2,40,39,-119,-118,18
11S1H1S3Q,11S01.3,39,38,-120,-119,82
11S1H1S4Q,11S01.4,39,38,-119,-118,26
11S1H2S1Q,11S02.1,40,39,-118,-117,12
11S1H2S2Q,11S02.2,40,39,-117,-116,2
11S1H2S3Q,11S02.3,39,38,-118,-117,27
11S1H2S4Q,11S02.4,39,38,-117,-116,8
11S1H3S1Q,11S03.1,40,39,-116,-115,12
11S1H3S2Q,11S03.2,40,39,-115,-114,26
11S1H3S3Q,11S03.3,39,38,-116,-115,12
11S1H3S4Q,11S03.4,39,38,-115,-114,7
11S1H4S1Q,11S04.1,38,37,-120,-119,91
11S1H4S2Q,11S04.2,38,37,-119,-118,47
11S1H4S3Q,11S04.3,37,36,-120,-119,263
11S1H4S4Q,11S04.4,37,36,-119,-118,56
11S1H5S1Q,11S05.1,38,37,-118,-117,25
11S1H5S2Q,11S05.2,38,37,-117,-116,4
11S1H5S3Q,11S05.3,37,36,-118,-117,23
11S1H5S4Q,11S05.4,37,36,-117,-116,23
11S1H6S1Q,11S06.1,38,37,-116,-115,7
11S1H6S2Q,11S06.2,38,37,-115,-114,34
11S1H6S3Q,11S06.3,37,36,-116,-115,47
11S1H6S4Q,11S06.4,37,36,-115,-114,33
11S2H1S1Q,11S07.1,36,35,-120,-119,126
11S2H1S2Q,11S07.2,36,35,-119,-118,119
11S2H1S3Q,11S07.3,35,34,-120,-119,101
11S2H1S4Q,11S07.4,35,34,-119,-118,373
11S2H2S1Q,11S08.1,36,35,-118,-117,55
11S2H2S2Q,11S08.2,36,35,-117,-116,26
11S2H2S3Q,11S08.3,35,34,-118,-117,280
11S2H2S4Q,11S08.4,35,34,-117,-116,64
11S2H3S1Q,11S09.1,36,35,-116,-115,39
11S2H3S2Q,11S09.2,36,35,-115,-114,40
11S2H3S3Q,11S09.3,35,34,-116,-115,19
11S2H3S4Q,11S09.4,35,34,-115,-114,51
11S2H4S2Q,11S10.2,34,33,-119,-118,196
11S2H5S1Q,11S11.1,34,33,-118,-117,328
11S2H5S2Q,11S11.2,34,33,-117,-116,127
11S2H5S3Q,11S11.3,33,32,-118,-117,119
11S2H5S4Q,11S11.4,33,32,-117,-116,379
11S2H6S1Q,11S12.1,34,33,-116,-115,41
11S2H6S2Q,11S12.2,34,33,-115,-114,30
11S2H6S3Q,11S12.3,33,32,-116,-115,275
11S2H6S4Q,11S12.4,33,32,-115,-114,123
11T1H1S1Q,11T01.1,48,47,-120,-119,65
11T1H1S2Q,11T01.2,48,47,-119,-118,59
11T1H1S3Q,11T01.3,47,46,-120,-119,89
11T1H1S4Q,11T01.4,47,46,-119,-118,137
11T1H2S1Q,11T02.1,48,47,-118,-117,159
11T1H2S2Q,11T02.2,48,47,-117,-116,115
11T1H2S3Q,11T02.3,47,46,-118,-117,107
11T1H2S4Q,11T02.4,47,46,-117,-116,117
11T1H3S1Q,11T03.1,48,47,-116,-115,71
11T1H3S2Q,11T03.2,48,47,-115,-114,92
11T1H3S3Q,11T03.3,47,46,-116,-115,30
11T1H3S4Q,11T03.4,47,46,-115,-114,55
11T1H4S1Q,11T04.1,46,45,-120,-119,36
11T1H4S2Q,11T04.2,46,45,-119,-118,46
11T1H4S3Q,11T04.3,45,44,-120,-119,17
11T1H4S4Q,11T04.4,45,44,-119,-118,23
11T1H5S1Q,11T05.1,46,45,-118,-117,26
11T1H5S2Q,11T05.2,46,45,-117,-116,38
11T1H5S3Q,11T05.3,45,44,-118,-117,35
11T1H5S4Q,11T05.4,45,44,-117,-116,68
11T1H6S1Q,11T06.1,46,45,-116,-115,32
11T1H6S2Q,11T06.2,46,45,-115,-114,9
11T1H6S3Q,11T06.3,45,44,-116,-115,20
11T1H6S4Q,11T06.4,45,44,-115,-114,15
11T2H1S1Q,11T07.1,44,43,-120,-119,6
11T2H1S2Q,11T07.2,44,43,-119,-118,17
11T2H1S3Q,11T07.3,43,42,-120,-119,2
11T2H1S4Q,11T07.4,43,42,-119,-118,3
11T2H2S1Q,11T08.1,44,43,-118,-117,10
11T2H2S2Q,11T08.2,44,43,-117,-116,101
11T2H2S3Q,11T08.3,43,42,-118,-117,5
11T2H2S4Q,11T08.4,43,42,-117,-116,20
11T2H3S1Q,11T09.1,44,43,-116,-115,32
11T2H3S2Q,11T09.2,44,43,-115,-114,36
11T2H3S3Q,11T09.3,43,42,-116,-115,16
11T2H3S4Q,11T09.4,43,42,-115,-114,65
11T2H4S1Q,11T10.1,42,41,-120,-119,6
11T2H4S2Q,11T10.2,42,41,-119,-118,5
11T2H4S3Q,11T10.3,41,40,-120,-119,19
11T2H4S4Q,11T10.4,41,40,-119,-118,28
11T2H5S1Q,11T11.1,42,41,-118,-117,15
11T2H5S2Q,11T11.2,42,41,-117,-116,9
11T2H5S3Q,11T11.3,41,40,-118,-117,17
11T2H5S4Q,11T11.4,41,40,-117,-116,35
11T2H6S1Q,11T12.1,42,41,-116,-115,15
11T2H6S2Q,11T12.2,42,41,-115,-114,19
11T2H6S3Q,11T12.3,41,40,-116,-115,24
11T2H6S4Q,11T12.4,41,40,-115,-114,19
11U1H1S1Q,11U01.1,56,55,-120,-119,29
11U1H1S2Q,11U01.2,56,55,-119,-118,28
11U1H1S3Q,11U01.3,55,54,-120,-119,2
11U1H2S1Q,11U02.1,56,55,-118,-117,11
11U1H2S2Q,11U02.2,56,55,-117,-116,15
11U1H2S4Q,11U02.4,55,54,-117,-116,2
11U1H3S1Q,11U03.1,56,55,-116,-115,3
11U1H3S2Q,11U03.2,56,55,-115,-114,6
11U1H3S3Q,11U03.3,55,54,-116,-115,7
11U1H3S4Q,11U03.4,55,54,-115,-114,35
11U1H4S1Q,11U04.1,54,53,-120,-119,4
11U1H4S2Q,11U04.2,54,53,-119,-118,4
11U1H4S3Q,11U04.3,53,52,-120,-119,5
11U1H4S4Q,11U04.4,53,52,-119,-118,6
11U1H5S1Q,11U05.1,54,53,-118,-117,20
11U1H5S2Q,11U05.2,54,53,-117,-116,17
11U1H5S3Q,11U05.3,53,52,-118,-117,1
11U1H5S4Q,11U05.4,53,52,-117,-116,2
11U1H6S1Q,11U06.1,54,53,-116,-115,28
11U1H6S2Q,11U06.2,54,53,-115,-114,92
11U1H6S3Q,11U06.3,53,52,-116,-115,13
11U1H6S4Q,11U06.4,53,52,-115,-114,45
11U2H1S1Q,11U07.1,52,51,-120,-119,3
11U2H1S3Q,11U07.3,51,50,-120,-119,23
11U2H1S4Q,11U07.4,51,50,-119,-118,6
11U2H2S1Q,11U08.1,52,51,-118,-117,5
11U2H2S2Q,11U08.2,52,51,-117,-116,7
11U2H2S3Q,11U08.3,51,50,-118,-117,19
11U2H2S4Q,11U08.4,51,50,-117,-116,9
11U2H3S1Q,11U09.1,52,51,-116,-115,15
11U2H3S2Q,11U09.2,52,51,-115,-114,53
11U2H3S3Q,11U09.3,51,50,-116,-115,1
11U2H3S4Q,11U09.4,51,50,-115,-114,19
11U2H4S1Q,11U10.1,50,49,-120,-119,22
11U2H4S2Q,11U10.2,50,49,-119,-118,23
11U2H4S3Q,11U10.3,49,48,-120,-119,45
11U2H4S4Q,11U10.4,49,48,-119,-118,53
11U2H5S1Q,11U11.1,50,49,-118,-117,26
11U2H5S2Q,11U11.2,50,49,-117,-116,11
11U2H5S3Q,11U11.3,49,48,-118,-117,62
11U2H5S4Q,11U11.4,49,48,-117,-116,84
11U2H6S1Q,11U12.1,50,49,-116,-115,17
11U2H6S2Q,11U12.2,50,49,-115,-114,15
11U2H6S3Q,11U12.3,49,48,-116,-115,20
11U2H6S4Q,11U12.4,49,48,-115,-114,59
11V1H2S1Q,11V02.1,64,63,-118,-117,1
11V1H2S4Q,11V02.4,63,62,-117,-116,1
11V1H3S3Q,11V03.3,63,62,-116,-115,1
11V1H3S4Q,11V03.4,63,62,-115,-114,2
11V1H4S1Q,11V04.1,62,61,-120,-119,1
11V1H4S2Q,11V04.2,62,61,-119,-118,1
11V1H5S1Q,11V05.1,62,61,-118,-117,1
11V1H5S3Q,11V05.3,61,60,-118,-117,1
11V1H6S3Q,11V06.3,61,60,-116,-115,2
11V1H6S4Q,11V06.4,61,60,-115,-114,2
11V2H1S3Q,11V07.3,59,58,-120,-119,1
11V2H1S4Q,11V07.4,59,58,-119,-118,2
11V2H2S1Q,11V08.1,60,59,-118,-117,3
11V2H2S3Q,11V08.3,59,58,-118,-117,4
11V2H2S4Q,11V08.4,59,58,-117,-116,4
11V2H3S3Q,11V09.3,59,58,-116,-115,3
11V2H3S4Q,11V09.4,59,58,-115,-114,2
11V2H4S3Q,11V10.3,57,56,-120,-119,7
11V2H4S4Q,11V10.4,57,56,-119,-118,13
11V2H5S1Q,11V11.1,58,57,-118,-117,4
11V2H5S2Q,11V11.2,58,57,-117,-116,1
11V2H5S3Q,11V11.3,57,56,-118,-117,22
11V2H5S4Q,11V11.4,57,56,-117,-116,3
11V2H6S3Q,11V12.3,57,56,-116,-115,1
11W1H2S1Q,11W02.1,72,71,-118,-117,1
11W1H2S3Q,11W02.3,71,70,-118,-117,1
11W2H3S1Q,11W09.1,68,67,-116,-115,1
11W2H4S2Q,11W10.2,66,65,-119,-118,1
12J1H6S3Q,12J06.3,-27,-28,-110,-109,3
12Q1H2S2Q,12Q02.2,24,23,-111,-110,76
12Q1H2S4Q,12Q02.4,23,22,-111,-110,4
12Q1H3S1Q,12Q03.1,24,23,-110,-109,88
12Q1H3S3Q,12Q03.3,23,22,-110,-109,8
12R1H1S1Q,12R01.1,32,31,-114,-113,19
12R1H1S2Q,12R01.2,32,31,-113,-112,109
12R1H1S3Q,12R01.3,31,30,-114,-113,13
12R1H1S4Q,12R01.4,31,30,-113,-112,158
12R1H2S1Q,12R02.1,32,31,-112,-111,146
12R1H2S2Q,12R02.2,32,31,-111,-110,173
12R1H2S3Q,12R02.3,31,30,-112,-111,331
12R1H2S4Q,12R02.4,31,30,-111,-110,311
12R1H3S1Q,12R03.1,32,31,-110,-109,83
12R1H3S2Q,12R03.2,32,31,-109,-108,91
12R1H3S3Q,12R03.3,31,30,-110,-109,140
12R1H3S4Q,12R03.4,31,30,-109,-108,167
12R1H4S1Q,12R04.1,30,29,-114,-113,3
12R1H4S2Q,12R04.2,30,29,-113,-112,31
12R1H4S3Q,12R04.3,29,28,-114,-113,57
12R1H4S4Q,12R04.4,29,28,-113,-112,9
12R1H5S1Q,12R05.1,30,29,-112,-111,157
12R1H5S2Q,12R05.2,30,29,-111,-110,384
12R1H5S3Q,12R05.3,29,28,-112,-111,285
12R1H5S4Q,12R05.4,29,28,-111,-110,238
12R1H6S1Q,12R06.1,30,29,-110,-109,171
12R1H6S2Q,12R06.2,30,29,-109,-108,147
12R1H6S3Q,12R06.3,29,28,-110,-109,296
12R1H6S4Q,12R06.4,29,28,-109,-108,301
12R2H1S1Q,12R07.1,28,27,-114,-113,43
12R2H1S2Q,12R07.2,28,27,-113,-112,58
12R2H1S3Q,12R07.3,27,26,-114,-113,6
12R2H1S4Q,12R07.4,27,26,-113,-112,71
12R2H2S1Q,12R08.1,28,27,-112,-111,5
12R2H2S2Q,12R08.2,28,27,-111,-110,192
12R2H2S3Q,12R08.3,27,26,-112,-111,62
12R2H3S1Q,12R09.1,28,27,-110,-109,346
12R2H3S2Q,12R09.2,28,27,-109,-108,443
12R2H3S3Q,12R09.3,27,26,-110,-109,206
12R2H3S4Q,12R09.4,27,26,-109,-108,425
12R2H4S2Q,12R10.2,26,25,-113,-112,18
12R2H4S4Q,12R10.4,25,24,-113,-112,6
12R2H5S1Q,12R11.1,26,25,-112,-111,130
12R2H5S2Q,12R11.2,26,25,-111,-110,4
12R2H5S3Q,12R11.3,25,24,-112,-111,97
12R2H5S4Q,12R11.4,25,24,-111,-110,87
12R2H6S1Q,12R12.1,26,25,-110,-109,84
12R2H6S2Q,12R12.2,26,25,-109,-108,631
12R2H6S3Q,12R12.3,25,24,-110,-109,6
12R2H6S4Q,12R12.4,25,24,-109,-108,5
12S1H1S1Q,12S01.1,40,39,-114,-113,7
12S1H1S2Q,12S01.2,40,39,-113,-112,39
12S1H1S3Q,12S01.3,39,38,-114,-113,13
12S1H1S4Q,12S01.4,39,38,-113,-112,53
12S1H2S1Q,12S02.1,40,39,-112,-111,67
12S1H2S2Q,12S02.2,40,39,-111,-110,36
12S1H2S3Q,12S02.3,39,38,-112,-111,26
12S1H2S4Q,12S02.4,39,38,-111,-110,4
12S1H3S1Q,12S03.1,40,39,-110,-109,12
12S1H3S2Q,12S03.2,40,39,-109,-108,36
12S1H3S3Q,12S03.3,39,38,-110,-109,17
12S1H3S4Q,12S03.4,39,38,-109,-108,34
12S1H4S1Q,12S04.1,38,37,-114,-113,51
12S1H4S2Q,12S04.2,38,37,-113,-112,29
12S1H4S3Q,12S04.3,37,36,-114,-113,5
12S1H4S4Q,12S04.4,37,36,-113,-112,21
12S1H5S1Q,12S05.1,38,37,-112,-111,6
12S1H5S2Q,12S05.2,38,37,-111,-110,17
12S1H5S3Q,12S05.3,37,36,-112,-111,18
12S1H5S4Q,12S05.4,37,36,-111,-110,19
12S1H6S1Q,12S06.1,38,37,-110,-109,25
12S1H6S2Q,12S06.2,38,37,-109,-108,30
12S1H6S3Q,12S06.3,37,36,-110,-109,47
12S1H6S4Q,12S06.4,37,36,-109,-108,43
12S2H1S1Q,12S07.1,36,35,-114,-113,16
12S2H1S2Q,12S07.2,36,35,-113,-112,27
12S2H1S3Q,12S07.3,35,34,-114,-113,11
12S2H1S4Q,12S07.4,35,34,-113,-112,124
12S2H2S1Q,12S08.1,36,35,-112,-111,32
12S2H2S2Q,12S08.2,36,35,-111,-110,65
12S2H2S3Q,12S08.3,35,34,-112,-111,104
12S2H2S4Q,12S08.4,35,34,-111,-110,43
12S2H3S1Q,12S09.1,36,35,-110,-109,47
12S2H3S2Q,12S09.2,36,35,-109,-108,85
12S2H3S3Q,12S09.3,35,34,-110,-109,33
12S2H3S4Q,12S09.4,35,34,-109,-108,19
12S2H4S1Q,12S10.1,34,33,-114,-113,28
12S2H4S2Q,12S10.2,34,33,-113,-112,238
12S2H4S3Q,12S10.3,33,32,-114,-113,27
12S2H4S4Q,12S10.4,33,32,-113,-112,70
12S2H5S1Q,12S11.1,34,33,-112,-111,294
12S2H5S2Q,12S11.2,34,33,-111,-110,58
12S2H5S3Q,12S11.3,33,32,-112,-111,80
12S2H5S4Q,12S11.4,33,32,-111,-110,71
12S2H6S1Q,12S12.1,34,33,-110,-109,36
12S2H6S2Q,12S12.2,34,33,-109,-108,27
12S2H6S3Q,12S12.3,33,32,-110,-109,58
12S2H6S4Q,12S12.4,33,32,-109,-108,53
12T1H1S1Q,12T01.1,48,47,-114,-113,10
12T1H1S2Q,12T01.2,48,47,-113,-112,28
12T1H1S3Q,12T01.3,47,46,-114,-113,59
12T1H1S4Q,12T01.4,47,46,-113,-112,102
12T1H2S1Q,12T02.1,48,47,-112,-111,66
12T1H2S2Q,12T02.2,48,47,-111,-110,45
12T1H2S3Q,12T02.3,47,46,-112,-111,50
12T1H2S4Q,12T02.4,47,46,-111,-110,31
12T1H3S1Q,12T03.1,48,47,-110,-109,37
12T1H3S2Q,12T03.2,48,47,-109,-108,16
12T1H3S3Q,12T03.3,47,46,-110,-109,27
12T1H3S4Q,12T03.4,47,46,-109,-108,22
12T1H4S1Q,12T04.1,46,45,-114,-113,15
12T1H4S2Q,12T04.2,46,45,-113,-112,79
12T1H4S3Q,12T04.3,45,44,-114,-113,17
12T1H4S4Q,12T04.4,45,44,-113,-112,16
12T1H5S1Q,12T05.1,46,45,-112,-111,90
12T1H5S2Q,12T05.2,46,45,-111,-110,56
12T1H5S3Q,12T05.3,45,44,-112,-111,37
12T1H5S4Q,12T05.4,45,44,-111,-110,12
12T1H6S1Q,12T06.1,46,45,-110,-109,41
12T1H6S2Q,12T06.2,46,45,-109,-108,47
12T1H6S3Q,12T06.3,45,44,-110,-109,6
12T1H6S4Q,12T06.4,45,44,-109,-108,28
12T2H1S1Q,12T07.1,44,43,-114,-113,16
12T2H1S2Q,12T07.2,44,43,-113,-112,63
12T2H1S3Q,12T07.3,43,42,-114,-113,53
12T2H1S4Q,12T07.4,43,42,-113,-112,58
12T2H2S1Q,12T08.1,44,43,-112,-111,89
12T2H2S2Q,12T08.2,44,43,-111,-110,25
12T2H2S3Q,12T08.3,43,42,-112,-111,82
12T2H2S4Q,12T08.4,43,42,-111,-110,26
12T2H3S1Q,12T09.1,44,43,-110,-109,9
12T2H3S2Q,12T09.2,44,43,-109,-108,33
12T2H3S3Q,12T09.3,43,42,-110,-109,15
12T2H3S4Q,12T09.4,43,42,-109,-108,21
12T2H4S1Q,12T10.1,42,41,-114,-113,16
12T2H4S2Q,12T10.2,42,41,-113,-112,327
12T2H4S3Q,12T10.3,41,40,-114,-113,10
12T2H4S4Q,12T10.4,41,40,-113,-112,222
12T2H5S1Q,12T11.1,42,41,-112,-111,746
12T2H5S2Q,12T11.2,42,41,-111,-110,41
12T2H5S3Q,12T11.3,41,40,-112,-111,2050
12T2H5S4Q,12T11.4,41,40,-111,-110,22
12T2H6S1Q,12T12.1,42,41,-110,-109,34
12T2H6S2Q,12T12.2,42,41,-109,-108,14
12T2H6S3Q,12T12.3,41,40,-110,-109,31
12T2H6S4Q,12T12.4,41,40,-109,-108,16
12U1H1S1Q,12U01.1,56,55,-114,-113,3
12U1H1S2Q,12U01.2,56,55,-113,-112,7
12U1H1S3Q,12U01.3,55,54,-114,-113,40
12U1H1S4Q,12U01.4,55,54,-113,-112,27
12U1H2S1Q,12U02.1,56,55,-112,-111,5
12U1H2S2Q,12U02.2,56,55,-111,-110,1
12U1H2S3Q,12U02.3,55,54,-112,-111,27
12U1H2S4Q,12U02.4,55,54,-111,-110,19
12U1H3S1Q,12U03.1,56,55,-110,-109,1
12U1H3S2Q,12U03.2,56,55,-109,-108,6
12U1H3S3Q,12U03.3,55,54,-110,-109,10
12U1H3S4Q,12U03.4,55,54,-109,-108,10
12U1H4S1Q,12U04.1,54,53,-114,-113,47
12U1H4S2Q,12U04.2,54,53,-113,-112,48
12U1H4S3Q,12U04.3,53,52,-114,-113,47
12U1H4S4Q,12U04.4,53,52,-113,-112,35
12U1H5S1Q,12U05.1,54,53,-112,-111,23
12U1H5S2Q,12U05.2,54,53,-111,-110,23
12U1H5S3Q,12U05.3,53,52,-112,-111,35
12U1H5S4Q,12U05.4,53,52,-111,-110,29
12U1H6S1Q,12U06.1,54,53,-110,-109,33
12U1H6S2Q,12U06.2,54,53,-109,-108,57
12U1H6S3Q,12U06.3,53,52,-110,-109,19
12U1H6S4Q,12U06.4,53,52,-109,-108,22
12U2H1S1Q,12U07.1,52,51,-114,-113,56
12U2H1S2Q,12U07.2,52,51,-113,-112,36
12U2H1S3Q,12U07.3,51,50,-114,-113,35
12U2H1S4Q,12U07.4,51,50,-113,-112,26
12U2H2S1Q,12U08.1,52,51,-112,-111,24
12U2H2S2Q,12U08.2,52,51,-111,-110,20
12U2H2S3Q,12U08.3,51,50,-112,-111,19
12U2H2S4Q,12U08.4,51,50,-111,-110,14
12U2H3S1Q,12U09.1,52,51,-110,-109,15
12U2H3S2Q,12U09.2,52,51,-109,-108,18
12U2H3S3Q,12U09.3,51,50,-110,-109,12
12U2H3S4Q,12U09.4,51,50,-109,-108,20
12U2H4S1Q,12U10.1,50,49,-114,-113,32
12U2H4S2Q,12U10.2,50,49,-113,-112,30
12U2H4S3Q,12U10.3,49,48,-114,-113,43
12U2H4S4Q,12U10.4,49,48,-113,-112,39
12U2H5S1Q,12U11.1,50,49,-112,-111,19
12U2H5S2Q,12U11.2,50,49,-111,-110,14
12U2H5S3Q,12U11.3,49,48,-112,-111,27
12U2H5S4Q,12U11.4,49,48,-111,-110,27
12U2H6S1Q,12U12.1,50,49,-110,-109,16
12U2H6S2Q,12U12.2,50,49,-109,-108,17
12U2H6S3Q,12U12.3,49,48,-110,-109,38
12U2H6S4Q,12U12.4,49,48,-109,-108,19
12V1H1S1Q,12V01.1,64,63,-114,-113,1
12V1H1S3Q,12V01.3,63,62,-114,-113,1
12V1H2S4Q,12V02.4,63,62,-111,-110,2
12V1H4S1Q,12V04.1,62,61,-114,-113,2
12V1H4S2Q,12V04.2,62,61,-113,-112,2
12V1H4S4Q,12V04.4,61,60,-113,-112,3
12V1H5S3Q,12V05.3,61,60,-112,-111,1
12V2H1S2Q,12V07.2,60,59,-113,-112,2
12V2H1S3Q,12V07.3,59,58,-114,-113,3
12V2H2S3Q,12V08.3,59,58,-112,-111,7
12V2H2S4Q,12V08.4,59,58,-111,-110,1
12V2H3S1Q,12V09.1,60,59,-110,-109,1
12V2H3S2Q,12V09.2,60,59,-109,-108,5
12V2H4S3Q,12V10.3,57,56,-114,-113,1
12V2H5S1Q,12V11.1,58,57,-112,-111,3
12V2H5S3Q,12V11.3,57,56,-112,-111,3
12V2H5S4Q,12V11.4,57,56,-111,-110,4
12V2H6S1Q,12V12.1,58,57,-110,-109,1
12V2H6S3Q,12V12.3,57,56,-110,-109,4
12V2H6S4Q,12V12.4,57,56,-109,-108,2
12W1H4S1Q,12W04.1,70,69,-114,-113,1
12W2H3S4Q,12W09.4,67,66,-109,-108,1
12W2H4S3Q,12W10.3,65,64,-114,-113,1
12W2H5S1Q,12W11.1,66,65,-112,-111,1
13Q1H1S1Q,13Q01.1,24,23,-108,-107,2
13Q1H1S2Q,13Q01.2,24,23,-107,-106,313
13Q1H1S4Q,13Q01.4,23,22,-107,-106,11
13Q1H2S1Q,13Q02.1,24,23,-106,-105,256
